State,Division,Region,Branch,Route Code,Village Name,pincode,Center Name,Group Name,Name,Loan nature,Employee Name for clinet,Existing Loan amount ,Loan Date,AGE,ID_DETAILS,ADHAAR NUMBER,Marital_Status,INCOME SOURCE,LoanStatus
Tamil Nadu,TN 01,MADURANTHAKAM,Acharapakkam,TMGMACHA,Acharapakkam,504110,Pallipettai,Manimegalai,Panara  Shabanabanu,1,Sekar,52512,28-03-2015,37,567YL-73,7.50E+15,Married,DAIRY,NO
Tamil Nadu,TN 01,MADURANTHAKAM,Acharapakkam,TMGMACHB,Kolathur,504346,Mariyamman koil stt,Jayamani,Datania Pappiben,1,Sekar,16792,26-11-2014,27,626IA/92,9.52E+15,Widowed,BUSINESS,NO
Tamil Nadu,TN 01,MADURANTHAKAM,Acarapakkam,TMGMACHB,Kolathur,504346,Mariyamman koil stt,sampangithulasi,Panara  Ashabibi,1,Sekar,66247,27-01-2015,24,600SB-61,6.29E+15,Married,OTHER,YES
Karnataka,KA 02,CHIKBALAPUR,Chikbalapur,KCHKCHIA,Vapasandra,504205,Vapasandra 11,Vijaya,Panara  Janabbibi,1,Bashkar,186351,25-05-2014,36,597TH/14,7.05E+15,Married,BUSINESS,YES
Karnataka,KA 02,CHIKBALAPUR,Chikbalapur,KCHKCHIA,Vapasandra,504205,Vapasandra 11,Lakshmi Sai,Chauhan  Sunitaben,1,Bashkar,123897,11-07-2013,29,614PB-53,5.08E+15,Married,BUSINESS,YES
Karnataka,KA 02,CHIKBALAPUR,Chikbalapur,KCHKCHIA,Vapasandra,504299,Vapasandra03,Kumari,Panara  Sofiyabanu,1,Bashkar,119472,14-07-2013,27,319BR/18,7.86E+15,Married,OTHER,YES
Karnataka,KA 02,CHIKBALAPUR,Chikbalapur,KCHKCHIA,Vapasandra,504299,Vapasandra03,Swapana,Panara  Madinabibi,1,Bashkar,91179,29-05-2013,31,112RB-55,6.16E+15,Married,BUSINESS,NO
Karnataka,KA 02,CHIKBALAPUR,Chikbalapur,KCHKCHIA,Vapasandra,504299,Vapasandra03,Sugunamma1,Datania Jasheeben,1,Bashkar,196696,17-09-2014,25,165IC/17,4.36E+15,Married,FLOWER SELLER,YES
Karnataka,KA 02,CHIKBALAPUR,Chikbalapur,KCHKCHIA,Vapasandra,504299,Vapasandra New 1,sai ram,Panara  Fakaratbanu,1,Bashkar,195485,27-06-2013,23,583TA-97,3.89E+15,Married,FLOWER SELLER,YES
Karnataka,KA 02,CHIKBALAPUR,Chikbalapur,KCHKCHIA,Vapasandra,504310,Vapasandra03,Sai1,Hinaben  Thakkar,1,Bashkar,176218,17-01-2015,38,142FT/71,4.51E+15,Married,OTHER,NO
Karnataka,KA 01,MULBAGAL,Mulbagal,KMULMULA,Yadharooru,504103,Lakshmisagar,Prema,Hinaben Thakkar,1,Nukula Tejassriram,67464,31-08-2014,44,357MT-39,1.88E+15,Married,DAIRY,NA
Karnataka,KA 02,DODDABALLAPUR,doddaballapur,KDODDODD,Melinajuganahalli,504207,Melinajuganahalli,Sharadha,Ranjanben  Gohel,1,Valluru Vinod Kumar,215419,21-10-2015,32,351QS/74,2.64E+15,Married,BUSINESS,NO
Karnataka,KA 02,DODDABALLAPUR,doddaballapur,KDODDODD,Kelaginajuganahalli,504215,Kelaginajuganahalli,Madduramma,Anandiben  Valand,1,Valluru Vinod Kumar,14784,23-03-2013,40,273KV-59,7.02E+15,Married,OTHER,YES
Karnataka,KA 02,DODDABALLAPUR,doddaballapur,KDODDODD,Kelaginajuganahalli,504215,Kelaginajuganahalli,Gangamma,Ranjanben  Thakkar,1,Valluru Vinod Kumar,142146,27-04-2014,40,525JF/39,5.11E+15,Married,DAIRY,YES
Karnataka,KA 01,MULBAGAL,Mulbagal,KMULMULA,Lakshmisagar,504206,Lakshmisagar,munirathanamma,Mer  Geetaben,1,Nukula Tejassriram,83319,23-02-2014,39,480GV-73,5.20E+15,Married,DAIRY,YES
Karnataka,KA 01,MULBAGAL,Mulbagal,KMULMULA,Lakshmisagar,504206,Lakshmisagar,Rathnamma,Mer  Sharadaben,1,Nukula Tejassriram,171245,06-12-2015,38,450BK/17,2.04E+15,Married,BUSINESS,YES
Karnataka,KA 01,MULBAGAL,Mulbagal,KMULMULA,Lakshmisagar,504206,Lakshmisagar,Chodeshwari,Parmar  Champaben,1,Nukula Tejassriram,110102,09-07-2015,41,516HE-95,3.75E+15,Married,AGRICULTURE,NA
Karnataka,KA 01,MULBAGAL,Mulbagal,KMULMULA,Lakshmisagar,504206,Lakshmisagar,Chodeshwaridevi,Shekh  Afijabanu,1,Nukula Tejassriram,40254,06-12-2013,30,157UF/59,3.21E+15,Married,AGRICULTURE,YES
Karnataka,KA 01,MULBAGAL,Mulbagal,KMULMULA,Lakshmisagar,504307,Lakshmisagar,Neelamma,Ghanchivora  Shahenaban,1,Nukula Tejassriram,199591,26-12-2015,35,310UR-23,1.61E+15,Married,AGRICULTURE,NO
Tamil Nadu,TN 01,MADURANTHAKAM,Acharapakkam,TMGMACHB,Kolathur,504102,Mariyamman koil stt,Divakar,Fakir  Mumtajbanu,1,Sekar,166813,25-07-2013,31,524CH/15,2.17E+15,Married,AGRICULTURE,YES
Tamil Nadu,TN 01,MADURANTHAKAM,Acharapakkam,TMGMACHB,Kolathur,504102,Amman koil stt,Kugan,Ghanchivora  Senajbibi,1,Sekar,16134,07-04-2015,18,416CD-14,2.95E+15,Married,BUSINESS,YES
Tamil Nadu,TN 01,MADURANTHAKAM,Acharapakkam,TMGMACHB,Kolathur,504102,Amman koil stt,Archana,Abedabanu  Gulambhai Ghanchivora,1,Sekar,148400,25-01-2016,40,416UF/25,7.90E+15,Married,BUSINESS,YES
Tamil Nadu,TN 01,MADURANTHAKAM,Acharapakkam,TMGMACHB,Kolathur,504104,kolathur,Anitha-3,Thakur Aratiben,1,Sekar,117537,17-08-2014,35,247NR-53,3.64E+15,Married,DAIRY,NO
Tamil Nadu,TN 01,MADURANTHAKAM,Acharapakkam,TMGMACHB,Kolathur,504104,kolathur,Anitha-2,Thakor  Manjuben,1,Sekar,138149,03-06-2014,30,577KK/26,6.98E+15,Married,FLOWER SELLER,YES
Tamil Nadu,TN 01,MADURANTHAKAM,Acharapakkam,TMGMACHB,Kolathur,504104,kolathur,Anitha-1,Thakur Ishaben,1,Sekar,32385,10-09-2015,26,128VY-41,6.36E+15,Widowed,OTHER,NO
Tamil Nadu,TN 01,MADURANTHAKAM,Acharapakkam,TMGMACHB,Kolathur,504104,kolathur,Sachian,Thakor  Taraben,1,Sekar,20799,03-06-2015,35,534JF/69,4.89E+15,Married,AGRICULTURE,YES
Tamil Nadu,TN 01,MADURANTHAKAM,Acharapakkam,TMGMACHB,Kolathur,504304,Mariyamman koil stt,Aksaya-2,Thakor  Nandaben,1,Sekar,149616,03-09-2015,21,110PL-63,4.49E+15,Married,OTHER,YES
Tamil Nadu,TN 01,MADURANTHAKAM,Acharapakkam,TMGMACHB,Kolathur,504304,Mariyamman koil stt,Akilesh-1,Thakor  Sajjanben,1,Sekar,229945,22-06-2015,37,477NY/43,6.74E+15,Married,LAND,YES
Tamil Nadu,TN 01,MADURANTHAKAM,Acharapakkam,TMGMACHB,Kolathur,504309,Indira nagar,Marthal-2,Pathan  Saminabanu,1,Sekar,207319,27-02-2014,29,379WN-44,3.02E+15,Married,OTHER,NO
Tamil Nadu,TN 01,THIRUVANNAMALAI,Chengam,TTHICHEA,Krishna nagar,504297,Krishna nagar,Suganya,Pathan Sahenajbibi,1,Jagadesan,114363,23-08-2013,32,266RI/47,3.82E+15,Married,BUSINESS,NO
Tamil Nadu,TN 02,HOSUR,Thally monthly,THOSTHAD,Harohalli,504346,Harohalli 1,Omshakthi,Pathan Rabeeyabibi,1,Jagadesan,129459,21-07-2013,39,500MN-41,3.99E+15,Married,BUSINESS,NA
Tamil Nadu,TN 02,HOSUR,Thally monthly,THOSTHAD,Harohalli,504346,Harohalli 1,Yallamma,Malek  Tabssumbanu,1,Jagadesan,102792,07-04-2013,36,308UE/79,8.63E+15,Married,OTHER,YES
Tamil Nadu,TN 02,HOSUR,Thally monthly,THOSTHAD,Harohalli,504307,Harohalli 2,Omshakthi-2,Malek  Rooksanabanu,1,Jagadesan,125510,15-05-2015,47,643WH-15,6.54E+15,Married,BUSINESS,NA
Tamil Nadu,TN 02,HOSUR,Thally monthly,THOSTHAD,Harohalli,504307,Harohalli 2,Durga-1,Saminabanu NA,1,Jagadesan,109588,08-10-2014,18,575BF/45,8.99E+15,Married,BUSINESS,NO
Tamil Nadu,TN 02,HOSUR,Thally monthly,THOSTHAD,Choodasandram,504304,Chodasandram,Sriram-1,Sipai  Hamidabibi,1,Jagadesan,94722,23-09-2015,46,346JM-31,8.67E+15,Married,OTHER,YES
Tamil Nadu,TN 02,HOSUR,Thally monthly,THOSTHAD,Choodasandram,504304,Chodasandram,Mariyamma-2,Pathan  Farjanabanu,1,Jagadesan,55155,23-09-2014,21,300RL/56,6.48E+15,Married,BUSINESS,YES
Tamil Nadu,TN 02,HOSUR,Thally monthly,THOSTHAD,Choodasandram,504304,Chodasandram,Padmamma-1,Sabanabanu NA,1,Jagadesan,17719,08-09-2015,36,633BW-64,4.30E+15,Married,AGRICULTURE,YES
Tamil Nadu,TN 02,HOSUR,Thally monthly,THOSTHAD,Choodasandram,504312,Chodasandram 2,Shakthi 3,Mirja  Shanajbanu,1,Jagadesan,11390,27-08-2013,41,585YQ/49,9.08E+15,Married,OTHER,NA
Tamil Nadu,TN 02,HOSUR,Thally monthly,THOSTHAD,Choodasandram,504110,Chodasandram 4,Narasimha,Malek  Mumtajbibi,1,Jagadesan,150235,04-07-2013,44,656YK-45,1.64E+15,Married,BUSINESS,YES
Tamil Nadu,TN 02,HOSUR,Thally monthly,THOSTHAD,Arupalli,504346,Arupalli 2,Yallamma-1,Banubibi NA,1,Jagadesan,189970,25-01-2013,23,313EN/25,3.91E+15,Married,DAIRY,YES
Tamil Nadu,TN 02,HOSUR,Thally monthly,THOSTHAD,Koottoor,504323,Koottoor,Parasakthi-1,Firadosbanu NA,1,Jagadesan,133264,18-05-2015,48,136AJ-21,7.37E+15,Married,AGRICULTURE,NA
Tamil Nadu,TN 02,HOSUR,Thally monthly,THOSTHAD,Koottoor,504323,Koottoor,Omshakthi,Jarinabanu NA,1,Jagadesan,152171,28-04-2013,19,354TX/25,8.04E+15,Married,BUSINESS,YES
Tamil Nadu,TN 02,HOSUR,Thally monthly,THOSTHAD,Osapettai,504208,Osapettai,Siva-1,Mumtajbibi NA,1,Jagadesan,146680,02-02-2014,46,649UQ-13,4.19E+15,Married,OTHER,NO
Tamil Nadu,TN 02,HOSUR,Thally monthly,THOSTHAD,Choodasandram,504309,Chodasandram new,Siva,Memunabibi NA,1,Jagadesan,35317,22-01-2015,36,267PY/57,3.92E+15,Widowed,OTHER,YES
Karnataka,KA 01,KOLAR,Antharanga,KKOLANTB,Gandhi Nagar,504311,Gandhi Nagar,Sathayamma,Malek Haseenabanu,1,Nukula Tejassriram,150068,05-04-2013,42,577SP-84,1.93E+15,Married,AGRICULTURE,NA
Karnataka,KA 01,KOLAR,Antharanga,KKOLANTB,Gandhi Nagar,504311,Gandhi Nagar,Sathayamma,Pathan  Femidabanu,1,Nukula Tejassriram,90156,15-10-2015,39,568ZG/18,7.19E+15,Widowed,BUSINESS,YES
Karnataka,KA 01,KOLAR,Antharanga,KKOLANTB,Gandhi Nagar,504311,Gandhi Nagar,Lakshmi,Malek  Sayarabanu,1,Nukula Tejassriram,41788,28-04-2014,22,407DP-58,7.09E+15,Married,DAIRY,NO
Tamil Nadu,TN 02,KRISHNAGIRI,Krishnagiri,TKRIKRIA,Madhepalli,504308,Madhepalli,Nandhi,Malek  Shimnabanu,1,M. Karthik,53061,26-05-2013,20,394FK/41,2.76E+15,Married,OTHER,YES
Tamil Nadu,TN 02,KRISHNAGIRI,Krishnagiri,TKRIKRIA,Madhepalli,504308,Madhepalli,Meenakshi,Malek  Taslimbanu,1,M. Karthik,162343,31-12-2014,36,303HL-58,2.62E+15,Married,BUSINESS,NA
Tamil Nadu,TN 02,KRISHNAGIRI,Krishnagiri,TKRIKRIA,Madhepalli,504308,Madhepalli,Visalatchi,Malek  Jahedabibi,1,M. Karthik,35035,05-08-2014,33,274ER/50,8.18E+15,Married,BUSINESS,YES
Tamil Nadu,TN 02,KRISHNAGIRI,Krishnagiri,TKRIKRIA,Madhepalli,504308,Madhepalli,Kamatchi,Shaikh Faridabibi,1,M. Karthik,11569,06-03-2016,27,321DV-20,6.91E+15,Married,FLOWER SELLER,YES
Tamil Nadu,TN 02,KRISHNAGIRI,Krishnagiri,TKRIKRIA,Madhepalli,504308,Madhepalli,Shalani,Vegad Shobhanaben Vikrambhai,1,M. Karthik,159688,16-06-2014,19,417QA/25,1.82E+15,Married,AGRICULTURE,YES
Tamil Nadu,TN 02,KRISHNAGIRI,Krishnagiri,TKRIKRIA,Madhepalli,504308,Kovil St,Gangamma,Thakor  Lataben,1,M. Karthik,54487,27-03-2014,44,497SJ-56,8.75E+15,Married,BUSINESS,NO
Karnataka,KA 02,VIJAYAPURAM,Vijaypura-2,KVIJVIBB,rehmat nagar,504306,rehmath nagar,786,Bharavad  Kailsaben,1,Prasanth,213929,25-10-2015,34,495HB/78,6.65E+15,Married,BUSINESS,YES
Tamil Nadu,TN 02,KRISHNAGIRI,Krishnagiri,TKRIKRIA,Madhepalli,504308,Kovil St,Mariyamman,Bharvad  Baliben,1,M. Karthik,141647,13-10-2013,26,688BT-77,4.49E+15,Married,DAIRY,NO
Tamil Nadu,TN 02,KRISHNAGIRI,Krishnagiri,TKRIKRIA,Bargur,504311,Indra Nagar,Jothi Sri,Bharvad  Harkhuben,1,M. Karthik,166221,01-02-2013,41,172WN/83,7.20E+15,Married,BUSINESS,NO
Karnataka,KA 02,VIJAYAPURAM,Vijaypura-2,KVIJVIBB,rehmat nagar,504251,rehmath nagar,star 1,Bharavad  Pamiben,1,Prasanth,26809,15-01-2015,28,220JI-38,8.86E+15,Married,AGRICULTURE,YES
Tamil Nadu,TN 02,KRISHNAGIRI,Krishnagiri,TKRIKRIA,Duraisnagar,504308,Duraisnagar,Bakkiyalakshmi,Vaghari Gauriben Veenubhai,1,M. Karthik,204544,01-09-2013,20,162LI/60,7.68E+15,Married,DAIRY,YES
Karnataka,KA 02,VIJAYAPURAM,Vijaypura-2,KVIJVIBB,rehmat nagar,504251,rehmath nagar,babakalandhar,Vaghri  jikuben,1,Prasanth,45401,10-11-2013,29,475SY-39,8.33E+15,Married,LAND,NA
Tamil Nadu,TN 02,KRISHNAGIRI,Krishnagiri,TKRIKRIA,Dharmaraja Nagar,504346,Dharmaraja Nagar,Veeralakshmi,Ghanchi  Jayedaben,1,M. Karthik,147386,30-01-2016,19,167BH/82,3.57E+15,Married,DAIRY,NA
Karnataka,KA 01,KOLAR,Antharanga,KKOLANTB,Gandhi Nagar,504296,Gandhi Nagar,Venkateswara,Deytani  Laxmiben,1,Nukula Tejassriram,67323,03-07-2014,28,161VN-59,4.19E+15,Married,BUSINESS,NO
Karnataka,KA 01,KOLAR,Antharanga,KKOLANTB,Gandhi Nagar,504296,Gandhi Nagar,Chithanya,Nathbava  Diptiben Amitbhai,1,Nukula Tejassriram,211544,23-03-2013,33,632WG/42,1.32E+15,Married,OTHER,NO
Karnataka,KA 01,KOLAR,Antharanga,KKOLANTB,Gandhi Nagar,504296,Gandhi Nagar,Renuka Yallamma,Rakshaben  Rameshbhai Nathbava,1,Nukula Tejassriram,27707,27-04-2013,23,372BW-82,3.34E+15,Married,FLOWER SELLER,YES
Tamil Nadu,TN 02,HOSUR,Bagalur,THOSBAGB,Bukkasagaram,504207,Bukkasagaram 2,Sri lakshmi,Raval  Kokilaben,1,Jagadesan,55949,11-06-2013,19,262JB/84,4.13E+15,Married,OTHER,YES
Tamil Nadu,TN 02,HOSUR,Bagalur,THOSBAGB,Bukkasagaram,504299,Bukkasagaram new 2,Lakshmi,Patel  Alkaben,1,Jagadesan,175604,27-12-2014,21,564WJ-69,8.45E+15,Married,BUSINESS,NA
Tamil Nadu,TN 02,HOSUR,Bagalur,THOSBAGB,Bukkasagaram,504205,Bukkasagaram new 4,Thara,Sahenaj NA,1,Jagadesan,185825,11-05-2013,21,283ZG/80,8.96E+15,Married,FLOWER SELLER,YES
Tamil Nadu,TN 02,HOSUR,Bagalur,THOSBAGB,Bukkasagaram,504216,Bukkasagaram A,Durga,Ghanchee  Nafisabanu,1,Jagadesan,143997,19-08-2015,29,536PC-62,3.08E+15,Married,AGRICULTURE,YES
Tamil Nadu,TN 02,HOSUR,Bagalur,THOSBAGB,Bukkasagaram,504346,Bukkasagaram 5,Shakthi,Shaikh  Samimbanu,1,Jagadesan,155005,16-09-2014,26,271VM/38,9.79E+15,Married,OTHER,NA
Tamil Nadu,TN 02,HOSUR,Bagalur,THOSBAGB,Bukkasagaram,504295,Bukkasagaram 5,Gayathri 1,Shaikh  Mumtajbanu,1,Jagadesan,54116,23-08-2013,34,109QE-30,1.34E+15,Married,FLOWER SELLER,NO
Tamil Nadu,TN 02,HOSUR,Bagalur,THOSBAGB,Bukkasagaram,504106,Bukkasagaram new 1,Omshakthi,Shaikh  Rabeeyabanu,1,Jagadesan,201641,25-01-2014,18,187ZD/96,8.90E+15,Married,AGRICULTURE,NA
Karnataka,KA 04,MANDYA,Mandya,KMANMANC,Sundahalli,504296,Sundahalli,Sakthi,Shekh  Shahidabanu,1,Bashkar,217316,03-11-2014,19,467XM-45,2.04E+15,Married,BUSINESS,YES
Karnataka,KA 04,MANDYA,Mandya,KMANMANC,Sundahalli,504296,Sundahalli,Suryakanthi,Shekh  Tanvirabanu,1,Bashkar,222015,03-02-2016,37,245YG/54,4.65E+15,Married,OTHER,YES
Tamil Nadu,TN 03,ARANTHANGI,Aranthangi,TARAARAA,Kurumbakadu,504273,Kurumbakadu,Winner,Rathod  Sumatiben,1,M. Sivakumar,132556,29-03-2015,30,640CH-60,4.79E+15,Married,BUSINESS,YES
Tamil Nadu,TN 03,ARANTHANGI,Aranthangi,TARAARAA,Kurundrakottai,504309,Kurundrakottai,Vinayagam 1,Hanshaben Chu Koli,1,M. Sivakumar,210263,07-12-2013,36,166XS/84,1.50E+15,Married,BUSINESS,NA
Tamil Nadu,TN 03,ARANTHANGI,Aranthangi,TARAARAA,Kurundrakottai,504309,Kurundrakottai,Vinayagam 1,Laxmiben  Solanki,1,M. Sivakumar,140052,14-01-2015,19,530NJ-93,4.78E+15,Married,OTHER,YES
Tamil Nadu,TN 03,ARANTHANGI,Aranthangi,TARAARAA,Kurundrakottai,504309,Kurundrakottai,Vinayagam 2,Nayak Gitaben,1,M. Sivakumar,209505,29-01-2013,28,667MB/74,4.56E+15,Married,AGRICULTURE,NO
Tamil Nadu,TN 03,ARANTHANGI,Aranthangi,TARAARAA,Kurundrakottai,504309,Kurundrakottai,Vinayagam 3,Thakor Ashaben,1,M. Sivakumar,209138,27-10-2015,20,234VY-40,6.43E+15,Married,DAIRY,YES
Tamil Nadu,TN 03,ARANTHANGI,Aranthangi,TARAARAA,Kurumbakadu,504110,Kurumbakadu,winner,Chauhan  Bajuben,1,M. Sivakumar,95471,17-08-2015,32,144LL/69,3.67E+15,Married,DAIRY,YES
Tamil Nadu,TN 03,KUMBAKONAM,KUMBAKONAM,TKUMKUME,T.PALUR,504313,T.PALUR 1,PUTHAR,Beldar  Veemlaben,1,M. Karthikraja,121798,15-07-2014,24,352LM-85,9.08E+15,Widowed,FLOWER SELLER,YES
Tamil Nadu,TN 03,KUMBAKONAM,KUMBAKONAM,TKUMKUME,T.PALUR,504251,SOUTH STREET,MANGAI,Beldar  Kantaben,1,M. Karthikraja,55866,28-07-2014,24,346KV/21,6.70E+15,Married,OTHER,YES
Tamil Nadu,TN 03,KUMBAKONAM,KUMBAKONAM,TKUMKUME,T.PALUR,504207,T.PALUR,SANGAM,Chauhan  Shantaben,1,M. Karthikraja,159766,24-12-2014,32,474EV-40,8.37E+15,Married,FLOWER SELLER,YES
Tamil Nadu,TN 03,KUMBAKONAM,KUMBAKONAM,TKUMKUME,T.PALUR,504207,T.PALUR,SANGAM 1,Chauhan Amaratben,1,M. Karthikraja,32986,01-02-2014,28,338WC/65,4.51E+15,Married,DAIRY,YES
Tamil Nadu,TN 03,KUMBAKONAM,KUMBAKONAM,TKUMKUME,EDANKANNI,504205,EDANKANNI,KANNI 01,Vaghari Rekhaben,1,M. Karthikraja,218185,12-03-2014,33,100QQ-40,2.69E+15,Married,AGRICULTURE,YES
Tamil Nadu,TN 03,KUMBAKONAM,KUMBAKONAM,TKUMKUME,EDANKANNI,504312,EDANKANNI 02,NAVAKANNI 1,Beldar  Manjulaben,1,M. Karthikraja,217415,20-02-2013,24,228RU/56,6.12E+15,Married,DAIRY,YES
Tamil Nadu,TN 03,KUMBAKONAM,KUMBAKONAM,TKUMKUME,EDANKANNI,504312,EDANKANNI 02,NAVAKANNI 2,Vaghari Bharatiben,1,M. Karthikraja,104769,04-05-2013,31,124OB-92,5.21E+15,Married,DAIRY,YES
Tamil Nadu,TN 03,KUMBAKONAM,KUMBAKONAM,TKUMKUME,EDANKANNI,504312,EDANKANNI 02,VADAMALLI,Bhatirao  Rekhaben,1,M. Karthikraja,163788,21-02-2014,21,556PC/20,8.65E+15,Married,BUSINESS,NO
Tamil Nadu,TN 03,KUMBAKONAM,KUMBAKONAM,TKUMKUME,T.PALUR,504219,T.PALUR 1,GANDHI,Vora  Shakinaben,1,M. Karthikraja,183495,31-01-2013,45,266LX-90,7.21E+15,Married,BUSINESS,YES
Tamil Nadu,TN 03,KUMBAKONAM,KUMBAKONAM,TKUMKUME,T.PALUR,504105,T.PALUR,Thirumalar 2,Vepari Senajben Gulamrasul,1,M. Karthikraja,219916,14-05-2014,41,191TJ/17,6.10E+15,Married,BUSINESS,YES
Tamil Nadu,TN 03,KUMBAKONAM,KUMBAKONAM,TKUMKUME,T.PALUR,504205,T.PALUR,Thirumalar,Ghanchi  Ruksanabibi,1,M. Karthikraja,40492,17-10-2013,33,455GV-51,1.45E+15,Married,OTHER,NA
Tamil Nadu,TN 03,KUMBAKONAM,KUMBAKONAM,TKUMKUME,Thenkatchi,504109,T.K.Patnam,Arul 1800,Vepari  Rehanabibi,1,M. Karthikraja,64911,23-08-2014,37,409BQ/48,6.85E+15,Married,BUSINESS,YES
Tamil Nadu,TN 03,KUMBAKONAM,KUMBAKONAM,TKUMKUME,Thenkatchi,504306,Thenkatchi,Perumal 5,Ghanchi  Asmabanu,1,M. Karthikraja,182993,19-12-2014,42,282QU-60,6.54E+15,Married,FLOWER SELLER,NO
Tamil Nadu,TN 03,KUMBAKONAM,KUMBAKONAM,TKUMKUME,Thenkatchi,504273,Thenkatchi,Perumal 2,Vepari Kulsumbibi,1,M. Karthikraja,78019,25-01-2014,38,653HV/53,1.36E+15,Widowed,OTHER,YES
Tamil Nadu,TN 02,HOSUR,Hosur monthly,THOSHOSA,Agaram,504231,Indhra nagar,Jayasri,Khalifa  Madinaben,1,Jagadesan,151422,15-02-2016,24,218NZ-83,5.80E+15,Married,FLOWER SELLER,NA
Tamil Nadu,TN 02,HOSUR,Hosur monthly,THOSHOSA,Hosur,504310,Indhra nagar 1,Muthumariyamma,Ghanchi  Zubedabanun,1,Jagadesan,133616,02-08-2015,30,626JZ/94,9.83E+15,Widowed,DAIRY,YES
Tamil Nadu,TN 02,HOSUR,Hosur monthly,THOSHOSA,Agaram,504102,Indhra nagar,Balamurugan,Saiyad Madinabanu,1,Jagadesan,128057,10-06-2015,46,350KY-85,1.87E+15,Married,DAIRY,YES
Tamil Nadu,TN 02,HOSUR,Hosur monthly,THOSHOSA,Agaram,504002,Indhra nagar new 1,Thamarai,Malek  Jetinbibi,1,Jagadesan,98343,14-07-2013,38,570HW/36,3.56E+15,Widowed,AGRICULTURE,YES
Tamil Nadu,TN 02,HOSUR,Hosur monthly,THOSHOSA,Agaram,504313,Indhra nagar new 1,Omshakthi,Kureshi  Rukashanabanu,1,Jagadesan,116645,23-10-2014,25,459QJ-32,9.65E+15,Widowed,AGRICULTURE,NA
Tamil Nadu,TN 02,HOSUR,Hosur monthly,THOSHOSA,Agaram,504219,Indhra nagar new 1,Kamatchi,Vepari  Yasminabanu,1,Jagadesan,67666,04-06-2014,18,231KL/45,8.45E+15,Married,LAND,NO
Tamil Nadu,TN 02,HOSUR,Hosur monthly,THOSHOSA,Agaram,504101,Indhra nagar new 2,Angalaparameswari,Ghanchi  Nilofabanua,1,Jagadesan,207435,09-01-2013,33,327MO-83,1.64E+15,Married,DAIRY,NA
Tamil Nadu,TN 02,HOSUR,Hosur monthly,THOSHOSA,Indira nagar,504297,Indhra nagar,Karumariyamma,Mori  Nasimbanu,1,Jagadesan,143225,24-11-2013,20,484WZ/87,2.07E+15,Married,OTHER,NA
Tamil Nadu,TN 02,HOSUR,Hosur monthly,THOSHOSA,Agaram,504219,Indhra nagar 4,Rose,Chauhan Jamanaban,1,Jagadesan,160963,22-11-2014,41,132XZ-87,3.36E+15,Married,BUSINESS,YES
Karnataka,KA 04,MANDYA,Mandya,KMANKAVB,Chiranahalli,504293,Chiranahalli,Tavare,Dantani Sangitaben,1,Bashkar,94107,27-06-2014,42,205ZF/20,3.75E+15,Married,AGRICULTURE,YES
Karnataka,KA 04,MANDYA,Mandya,KMANKAVB,Chiranahalli,504312,Chiranahalli,Chiguru,Rathod  Jibaben,1,Bashkar,80443,24-09-2014,39,312IS-79,7.74E+15,Married,DAIRY,YES
Tamil Nadu,TN 02,HOSUR,Hosur monthly,THOSHOSA,Agaram,504312,Agaram 4,Vishnu,Rathod  Gayatriben,1,Jagadesan,65766,27-04-2014,25,665IC/92,8.43E+15,Married,FLOWER SELLER,YES
Karnataka,KA 04,MANDYA,Mandya,KMANKAVB,Chiranahalli,504304,Chiranahalli,Anjaneya,Vaghela  Premilaben,1,Bashkar,171787,21-07-2014,48,239DZ-18,1.79E+15,Married,BUSINESS,YES
Karnataka,KA 04,MANDYA,Mandya,KMANKAVB,Haluvadi,504299,Haluvadi,Chamundi2,Baraiya  Geetaben,1,Bashkar,153659,05-01-2015,48,689BO/81,2.23E+15,Married,BUSINESS,YES
Karnataka,KA 04,MANDYA,Mandya,KMANKAVB,Haluvadi,504273,Haluvadi,Dhanalakshmi,Rathod  Ramilaben,1,Bashkar,168311,19-04-2013,38,347ZN-47,5.71E+15,Married,LAND,YES
Karnataka,KA 04,MANDYA,Mandya,KMANKAVB,Haluvadi,504207,Haluvadi,Maramma3,Vaghela  Chanchalben,1,Bashkar,116091,10-06-2013,24,262RG/27,1.67E+15,Married,BUSINESS,YES
Karnataka,KA 04,MANDYA,Mandya,KMANKAVB,Pura,504106,Pura,Jodibasappa,Baraiya  Shardaben,1,Bashkar,159034,01-01-2016,27,463OD-74,3.52E+15,Married,AGRICULTURE,YES
Karnataka,KA 04,MANDYA,Mandya,KMANKAVB,Pura,504231,Pura,Kamala,Parmar  Munniben,1,Bashkar,53015,21-05-2015,45,579KR/47,2.79E+15,Married,OTHER,YES
Karnataka,KA 04,MANDYA,Mandya,KMANKAVB,Haluvadi,504293,Haluvadi,Hagalu,Solanki  Shakuntalaben,1,Bashkar,20835,20-02-2014,20,425VJ-58,5.11E+15,Married,OTHER,YES
Karnataka,KA 04,MANDYA,Mandya,KMANMANA,Kilara,504346,Kilara,Kirana,Patel  Jyotsnaben,1,Bashkar,90498,06-02-2013,43,115PO/15,9.31E+15,Married,LAND,NA
Karnataka,KA 04,MANDYA,Mandya,KMANMANA,Kilara,504311,Kilara,Someshwara,Patel  Kaillasben,1,Bashkar,47862,17-05-2015,32,465QT-17,5.58E+15,Married,OTHER,YES
